tsne-2d-one,tsne-2d-two,cluster
-21.117659,-23.152723,1
42.139347,1.6321168,0
-9.264253,-15.018944,2
-72.21229,-11.34788,4
-65.4386,-9.370012,4
-36.342007,3.0839758,1
-50.353878,-4.574296,4
16.447454,-19.21234,2
-42.574287,-19.549686,4
16.419258,-17.927279,2
-64.84541,0.79333377,4
-4.151055,-26.514677,2
-21.676952,7.131984,1
42.246155,4.553525,0
-72.38129,-9.583166,4
-71.94356,-7.90053,4
10.579348,-31.825089,2
-73.96597,-10.673431,4
-42.932915,10.743326,1
39.000122,-2.3162527,0
-76.523766,-5.99716,4
-66.28727,4.5788736,4
13.644501,-35.67504,2
-72.2659,-15.12859,4
-70.941086,-15.326906,4
-9.294916,-15.008326,2
-58.625443,3.6281514,4
-73.29587,-12.883737,4
-73.29535,-9.013715,4
-13.913544,-8.893885,1
38.354904,15.6054325,0
17.13511,-28.447447,2
-73.68494,-12.289191,4
-38.01447,-14.001708,1
41.0644,19.68558,0
20.886942,-32.747017,2
-71.908936,-8.752247,4
-72.81134,-10.3523035,4
36.447376,-19.857656,0
46.500828,-14.354578,3
-18.167727,-31.861643,1
-8.453627,15.431247,3
-58.82323,4.046279,4
-12.333078,8.709759,1
-17.52214,-13.700447,2
33.15716,-12.498885,0
35.20507,-15.343488,0
17.822443,32.127724,0
-72.678024,-10.348666,4
61.232567,9.458517,0
-28.27728,-5.4498353,1
-66.44052,-2.3884537,4
14.095452,23.098183,3
51.549076,2.1178908,0
27.676182,28.65821,3
-11.992454,-13.157258,3
-4.844551,4.740244,2
-48.01506,6.249576,4
-3.9266164,-20.416613,2
-62.197563,7.019385,4
17.967514,-20.013144,0
-63.541965,-0.48730126,4
-30.077845,-15.529618,1
-70.37051,-17.409546,4
29.332336,-2.1042595,2
31.331942,14.61008,0
-12.791921,9.248401,1
28.369356,0.2072217,2
-47.515305,-8.099912,4
-66.44848,-2.394617,4
-49.02603,25.027586,4
-73.38654,-13.199138,4
68.85775,14.188986,0
36.664803,12.132622,2
-46.051727,-16.134771,1
-65.284996,-1.1054224,4
-63.414524,-8.257838,4
-51.690372,7.289856,4
-21.739836,35.501945,3
21.240494,-6.039763,2
27.680132,28.627085,3
-32.80517,-7.852482,1
13.2361,-9.7044115,3
-55.66544,12.220338,1
-53.17938,-0.48214075,4
28.299772,18.87545,3
13.154123,-19.235565,2
-6.952952,3.4404194,2
-69.59632,-2.137247,4
-26.286385,6.755932,1
42.80053,13.449202,0
4.0458612,-29.443727,2
31.604977,-8.646571,0
-54.795418,-6.731753,4
-74.766365,-13.329571,4
-8.231921,-18.035675,2
16.77483,-30.13136,2
-63.90002,7.2000866,4
0.68378896,18.631899,3
17.355652,-8.896762,2
23.376442,-7.832772,2
-78.24464,-8.651464,4
7.3265724,3.0728695,3
46.807934,6.4422445,0
-70.326065,-13.926014,4
34.306026,-27.176199,0
-53.59726,-1.8925378,4
18.408392,22.552605,2
1.3844361,-19.176405,2
-74.03849,-16.163712,4
25.957392,26.834114,3
-33.28644,-1.2662153,1
-71.308975,-8.861631,4
21.173824,8.097423,3
-30.281778,8.318013,1
-32.21927,-29.443508,1
-52.73393,11.560993,4
8.805291,16.633612,3
-7.4857707,-2.4545524,2
37.412395,-26.468914,0
3.2462773,-14.262277,2
-54.55332,-2.5526114,4
-33.713562,-10.320333,1
-21.76401,30.192678,3
-42.72442,9.10355,1
-45.803772,-8.93796,1
-36.312893,-13.580334,1
-5.603351,44.042633,3
25.211393,27.990137,3
1.1053752,-22.900587,2
-32.96375,17.206491,1
-0.86017025,-21.61856,2
35.435627,0.1999021,0
-30.89126,13.470749,1
52.313873,7.173062,0
-31.053902,-26.716785,2
-20.244783,2.8664196,1
31.979193,-25.169706,0
-54.512573,-8.141028,4
-36.311497,-13.5802355,1
1.8815045,21.102758,3
44.19842,11.298284,3
-7.634441,-29.041485,1
43.262005,-23.946758,0
-54.40504,1.2980087,4
-62.836796,0.051573325,4
-52.9374,3.0300202,4
-45.54088,7.8159537,4
-71.785225,-10.624466,4
-56.09826,-8.71684,4
-56.08924,-8.718207,4
19.272627,27.195335,3
-70.23142,-1.7756703,4
40.89387,-9.217296,3
36.51905,10.037433,0
-64.424774,-2.170968,4
14.482669,-0.22962044,3
63.339775,12.176136,0
-53.263565,-0.21690746,4
11.8887205,-30.751255,2
40.06185,-24.257902,0
36.179634,-19.360916,0
-36.110325,3.987508,1
-78.26102,-9.099962,4
30.569801,-1.8408946,2
-12.9915,-20.913807,2
-46.253086,9.160105,4
17.35563,3.786617,2
-42.410053,8.615591,1
-4.3946295,-2.7306466,1
58.272804,15.033665,0
67.01725,21.152542,0
49.32496,-16.696398,0
1.7257804,-38.5451,2
-70.9806,-4.194498,4
28.42887,17.546618,0
-62.83857,3.8400235,4
-52.062042,3.179155,4
40.580883,18.139868,0
0.52883846,-9.793244,2
49.958595,0.27835158,0
-72.1039,-8.926465,4
5.1552825,-11.908012,2
37.963573,-26.87165,0
-54.741222,-6.7376437,4
-37.65384,-20.056814,1
42.134438,5.849343,0
27.024487,-6.923837,2
-67.53286,7.772318,4
50.005383,9.84393,0
0.99105734,25.57748,3
-45.774036,9.4726925,4
16.036049,-11.077533,2
19.565466,-3.9695787,2
-51.86454,-10.390903,4
-70.30355,-13.923039,4
-38.656406,-18.952934,1
-65.91185,-4.0544047,4
68.0558,16.347713,0
-7.591721,-21.808443,2
-65.264435,-8.509937,4
20.311132,6.2446365,2
53.1812,10.633665,0
44.069183,3.9078994,0
62.865425,-11.023193,3
-59.363968,-3.8102071,4
47.090633,-29.963053,3
-32.63892,-3.191637,1
-65.082054,-3.4441226,4
25.322596,-2.1838574,2
35.81087,15.409191,0
48.28341,6.3483543,0
5.526371,-27.957895,2
-46.169033,-0.16377294,4
3.0036442,-26.522354,2
34.927486,12.678304,2
-69.57964,-9.627001,4
-71.97592,-2.1100996,4
50.826935,3.1609435,0
-54.718567,24.151087,4
60.12159,19.786612,0
58.905052,5.613078,0
-10.849477,1.5178766,1
-11.521464,-22.950872,1
-13.2864,-6.7766232,1
13.762526,0.6603654,2
16.822643,-30.141624,2
34.06377,6.461321,0
63.582516,8.569563,0
-17.042915,-9.428008,1
-74.03839,-8.75759,4
25.350891,-5.7604713,2
-17.809607,8.312618,3
29.577847,-34.53955,2
-62.822666,0.4878125,4
20.243958,1.6421591,3
9.029048,18.238617,2
2.236493,-21.974787,2
-7.030914,-15.316257,2
45.927696,6.5533957,0
-4.1675253,15.134856,3
-28.587042,-0.038714856,1
-72.17277,-10.306053,4
3.3906953,-12.543412,2
16.486357,3.638827,2
5.3327637,-8.62797,3
-75.07127,-16.037956,4
59.842556,15.259823,0
40.08738,17.76071,0
32.126522,11.8194685,0
56.820133,12.697153,0
-12.903419,-5.624944,1
-32.51596,-20.947742,1
2.5540445,-17.759773,2
-14.747771,6.6452475,1
20.111738,-11.057711,2
-4.412121,16.270266,3
38.462563,5.772746,0
-14.645499,-7.998957,1
-55.998676,-1.2905188,4
38.3214,-0.20300923,0
-47.696785,10.945895,1
-53.575703,-1.7489394,4
2.5542228,-17.759678,2
-68.83081,1.0108525,4
-78.342155,-10.803957,4
16.427519,-9.590861,2
36.75828,-19.106785,0
57.083385,-2.0081954,0
19.73306,0.2284297,2
-31.330336,0.5605902,1
3.659481,-23.18785,2
65.86946,1.6720145,0
9.367618,-0.0096270675,2
19.230246,-8.697312,2
-49.071266,25.041203,4
-0.8879776,15.364657,3
-54.483498,1.4521236,4
17.005192,4.853972,3
-44.940125,-13.093146,4
-13.644974,-31.433897,2
52.579517,10.595173,0
63.723183,5.7291455,0
40.185863,6.4667234,0
24.505062,10.047006,3
14.589149,-35.037457,2
16.740564,-24.124582,2
1.7063348,12.757575,3
33.575787,7.0918617,0
-64.15444,-3.099352,4
-51.215794,9.493666,4
-51.594357,11.845366,1
17.191067,-24.052078,2
65.35574,0.63986343,0
34.534893,9.070403,2
-1.1486266,-32.309982,2
16.312088,27.949924,3
-38.34703,18.84285,1
40.7365,19.140123,0
41.321575,4.265689,0
38.76309,-23.583483,2
-35.241302,-21.945194,1
20.326685,-22.062954,2
65.57829,7.0359225,0
-72.902985,-10.292079,4
-71.40281,-7.5834503,4
68.53091,8.358281,0
66.90948,12.383301,0
30.652504,-21.36841,0
34.65282,-20.330914,2
20.899797,-32.963737,2
31.751287,-24.97484,3
-50.982407,8.691022,4
-41.45026,-24.793695,1
-56.64699,-4.838017,4
-16.103693,-23.554813,3
-37.4251,-6.8438597,1
-60.02615,-5.096589,4
-64.370575,0.32726562,4
-33.295998,-26.56833,2
-13.144112,-30.987524,2
-19.690182,15.335817,3
-72.89963,-9.759748,4
-54.482994,1.4530153,4
56.158524,-18.651817,0
-52.728603,-10.090441,4
-40.05724,-4.3322906,1
-11.222736,7.6112227,3
-24.7512,2.8824925,1
-46.792255,-8.131658,1
-26.888617,-28.637909,1
-13.776421,8.915504,3
20.365852,27.40286,3
1.9480386,6.2684793,3
-23.519556,-12.0587225,1
-15.262352,-9.09793,1
59.842876,7.8811407,0
-23.344135,-14.772718,1
-21.691956,-16.007957,1
9.867081,-29.43295,2
-55.244274,-12.197818,4
-64.34316,-1.4773581,4
22.997057,7.6760488,2
-59.78176,-11.4222355,4
-5.603343,44.04252,3
46.09885,-18.212072,0
40.51431,-23.685959,2
26.03973,-32.129066,2
9.532475,1.3442385,3
10.004253,-32.46839,2
-13.773188,-30.345291,2
1.3343855,-16.553852,2
30.284063,-14.531548,0
-40.567505,-15.263926,1
40.895164,-9.221755,3
-30.667627,7.717737,1
-11.482034,32.008133,3
19.278639,-8.768813,2
-62.67197,0.27071592,4
-8.380906,-16.384659,2
42.897217,3.0697455,0
1.9899576,11.431716,3
13.00557,-0.3245763,2
-52.479,-10.337399,4
-53.689163,25.862204,4
-32.152554,-7.5723634,1
8.475654,-30.344847,2
-22.163984,-24.10123,1
-66.3368,-6.821548,4
-43.68851,0.39551878,1
-44.521526,21.410606,1
-65.65196,-7.0810113,4
-75.73683,-9.958782,4
29.577991,-34.53955,2
38.446465,6.2698965,0
-2.0339134,-21.88361,2
26.826742,-39.04321,2
-40.790287,-14.831032,1
-58.49907,11.696609,4
-27.366095,-33.17617,2
-29.877468,-12.978546,1
34.2221,-23.443565,2
-58.07601,-1.1306268,4
61.0531,12.3772955,0
-13.08864,11.523125,1
-70.69719,-3.7978523,4
23.68021,-25.632275,3
36.78007,3.9916916,0
68.67311,9.744616,0
20.562656,-22.429157,2
7.344521,-12.553643,2
-32.241093,-29.401705,1
-4.141589,16.546417,3
-67.92995,0.6621775,4
-43.77857,-19.237196,1
67.23462,15.226105,0
-52.981735,-10.092263,4
-28.403189,18.684925,1
-38.5264,-11.788416,1
-20.254398,-7.85388,1
-31.060446,-28.973604,1
-72.82777,-11.181111,4
-67.7562,7.6558976,4
-15.642874,-20.08268,1
-14.391362,-39.93418,2
37.128574,22.656883,0
-23.706356,-12.658024,1
0.10291506,-22.295095,2
20.596931,28.228916,3
-70.58254,-11.934995,4
64.958305,6.334448,0
28.96005,25.885023,3
-15.305933,2.8532746,1
-25.508825,-9.879656,1
36.781906,-2.9030719,0
-3.5284512,-36.68485,2
-66.40455,-8.053727,4
-28.121805,-29.489145,1
-15.956789,26.148453,3
37.28978,5.9988,0
5.250474,-42.338963,2
-28.637135,-8.523719,1
32.035168,0.094099626,0
-17.242361,-2.4085605,1
-53.080383,-9.84778,4
-53.473305,2.7449253,4
-10.500998,-4.2426853,2
7.935619,-22.550837,2
50.106827,-13.627094,0
1.1560172,-19.198935,2
-30.668804,-25.725985,1
14.560346,24.762308,2
-55.564064,0.37103555,4
-69.418846,-15.276273,4
38.819527,-1.1650552,0
39.636288,-24.679836,0
-29.772102,25.81004,1
-17.043451,-9.428418,1
21.242054,-6.033248,2
57.323338,16.355482,0
-39.465736,-12.586535,1
-3.0248487,-5.7091866,2
-22.41831,-15.112394,1
-14.607597,-7.1719093,3
-64.85684,3.1877627,4
9.765631,-30.552933,2
4.108383,6.733966,3
65.83079,16.424343,0
-72.323135,-8.2274065,4
-68.55531,-2.0601835,4
-38.3195,-6.388496,1
-13.777606,4.485241,1
24.633516,6.7526145,0
5.072351,-12.574961,2
-68.84794,-5.3318796,4
32.028954,-1.1071408,0
-53.732548,-7.880462,4
-25.383059,-6.682756,1
-43.420403,-18.08422,4
-27.838951,-18.722626,1
-27.843348,-18.724115,1
33.16598,2.087752,0
13.912097,5.8945956,2
-2.199334,-32.382744,2
-13.768306,-6.4752493,1
-53.10343,-3.2110896,4
34.956314,1.3769141,0
-18.460836,12.967471,3
50.427006,-12.397269,3
-52.689186,-9.033929,4
63.749966,13.711539,0
-2.5817947,39.39783,3
-75.834724,-5.8836074,4
-54.455376,-16.764645,4
38.811325,-13.818686,0
-12.249398,-13.537919,2
-70.69473,-11.32095,4
66.05077,7.9119515,0
60.2919,18.41186,0
15.355072,-31.960686,2
-25.163914,-14.541526,1
-35.852764,-5.2193327,1
-21.804285,-4.743765,1
38.509525,11.850998,0
-70.37163,-17.408617,4
-22.860802,-8.811061,1
28.449215,-27.751331,2
76.83038,0.52124965,0
4.894913,-13.600116,2
66.91058,21.245375,0
-65.964645,-4.104667,4
-33.716496,-10.320473,1
24.190845,-0.5508195,2
-6.1915083,-13.198944,2
-5.8547025,13.62967,3
-53.093925,-6.6979775,4
-38.364944,6.251315,1
-64.751015,-10.458462,4
-17.825745,3.4658017,3
-50.89469,-15.890833,4
-29.348898,-2.9398286,1
-24.802963,6.3874745,1
-32.932735,17.44826,1
-49.34392,-0.6321232,4
46.175564,-8.94916,0
-22.423246,-17.799963,1
27.683083,28.628279,3
-41.071095,7.9110017,1
5.2385054,-42.355022,2
43.946594,9.163716,0
27.770687,-27.436562,2
-73.02567,-10.655744,4
68.47657,-9.376634,3
39.822212,10.551769,0
-73.52735,-15.733986,4
-1.6048483,6.92693,3
-38.214306,15.086283,1
64.958916,6.335805,0
-59.781693,-11.422363,4
52.421284,6.925498,0
-17.27585,-27.439602,2
-71.27701,-10.003207,4
9.55337,1.3048323,2
-27.610624,-26.779459,1
-19.357727,-4.4508686,3
-1.4851555,9.54561,3
11.126715,-29.2369,2
73.82601,14.182904,0
-11.978758,-31.474657,2
33.88236,0.33274215,0
32.78,-12.728521,2
-33.1674,-1.1676525,1
-20.684372,-29.9571,1
-6.7107325,26.546919,3
-77.17662,-7.529429,4
-72.73734,-8.719797,4
-54.27819,-11.886283,4
-73.9064,-9.421027,4
-69.92305,-4.260562,4
20.910673,-9.185823,2
28.299557,18.87543,3
-2.5817893,39.397324,3
-43.822117,6.3397155,1
-31.998789,-1.2092686,1
-55.115547,-11.577299,4
-49.989292,-9.093413,4
-25.325394,-25.6287,1
-11.082227,-10.374527,2
-37.5727,-15.250072,1
39.58349,17.357885,0
-59.207203,2.0731328,4
-20.698973,2.724866,1
-67.93056,0.6620948,4
-0.68688774,9.022458,1
-69.81804,-10.804774,4
-26.165485,-28.566187,1
-61.52612,-8.350445,4
35.382805,23.321619,2
-19.284096,-5.2894015,1
76.69087,-0.2952363,0
7.1387897,9.171916,2
37.292362,19.24184,0
20.35983,27.402378,3
-3.5263524,-36.685143,2
62.46937,11.626629,0
15.960699,15.097719,3
6.1389685,-36.51507,2
-40.611515,1.2169528,1
-73.05003,-8.386888,4
-56.45943,-9.953842,4
-68.93539,-10.43137,4
-14.727096,-32.89786,2
-14.695495,-32.85066,2
-69.682106,-14.728422,4
-66.45223,-2.3946474,4
-52.45632,-11.608104,4
40.245914,2.9251115,0
-17.718319,-35.814384,2
1.081604,4.989608,3
-72.33155,-6.970231,4
-3.4156275,-26.444733,2
-41.69488,25.246105,1
-22.197598,-36.982674,2
-46.381084,-13.877669,4
63.7016,0.60761446,0
18.655195,10.414106,3
-67.93082,0.6622405,4
61.23373,9.456149,0
15.182778,-31.82807,2
-25.48301,-9.855225,1
-55.990955,-2.6357017,4
-23.135622,-27.951204,2
37.055466,-22.313774,0
-35.30465,-1.713957,1
-70.18916,-11.542275,4
-72.15901,-8.02448,4
14.46531,44.50446,2
13.641435,15.866007,2
-38.364876,6.251329,1
-16.062618,-23.870232,1
-72.74826,-7.7974653,4
4.954122,-5.3559613,3
10.692273,1.3565764,3
-19.339201,-21.113708,1
-41.58669,-17.09751,1
-52.531937,2.280791,4
36.62433,-25.31934,2
24.317348,28.295782,2
-67.91425,-4.254315,4
-41.974205,-25.929792,1
17.935097,-19.916014,2
16.897081,-19.414747,2
-37.7865,-6.4530883,1
-5.363329,-32.76316,1
13.312065,-17.066036,2
-33.274017,-10.25405,1
18.127998,-12.321235,2
13.2404585,-9.701853,3
-47.934433,-11.382064,1
1.7048109,12.758428,3
-69.59177,-2.1374204,4
-43.6879,0.39541423,1
-45.63164,-12.43387,4
-17.916744,15.215026,3
-44.722992,31.868126,1
-73.48059,-9.050253,4
40.794838,12.734731,0
-29.306356,-28.157024,1
-56.94715,-11.135204,4
3.012634,19.632797,3
-2.0331728,-21.884829,2
-3.7869344,-3.923383,3
-35.15422,-1.8270876,1
49.854733,-19.367426,0
67.46857,-0.063660055,0
59.861057,-19.61744,0
-74.601456,-12.18405,4
-4.3559027,-19.281282,2
8.361797,-19.844263,2
-43.421455,13.512295,1
31.34026,17.873755,0
-68.54102,-2.6041746,4
0.7474257,-27.723492,2
21.390436,-5.4583097,2
1.2556589,-17.960676,2
-64.52369,-0.7090659,4
-65.80384,-4.636822,4
-56.090076,-8.717981,4
-71.10022,-5.9880114,4
47.090378,-29.966618,3
7.4094005,-12.590686,2
8.635804,-19.889147,2
-55.997658,-0.96465266,4
-54.455757,-16.76446,4
-22.055088,-14.742239,2
2.8438573,-17.617975,2
-65.1892,-8.605534,4
-44.730286,31.868856,1
30.070675,-3.1490753,2
-52.8111,3.5341387,4
15.326449,12.741647,3
23.96304,-1.593734,2
42.08305,1.7032852,0
-46.79137,6.447383,1
-53.280308,25.627062,4
-42.111893,-21.067327,2
-8.856688,10.043556,1
-68.42178,6.275491,4
42.80053,13.449202,0
-50.055687,-7.7414017,4
39.502087,2.564406,0
41.36237,0.22164878,0
-54.057224,25.536386,4
-31.677078,22.096329,1
-28.183271,-10.595728,1
-3.5263698,-36.68487,2
-56.08595,-8.722602,4
27.254177,7.128048,2
-13.069781,-6.5986266,1
31.605757,-8.648266,0
-59.151367,-5.5702753,4
-21.691954,-16.007912,1
-59.79238,-4.262611,4
31.605186,-8.648647,0
24.398586,-7.8214045,2
30.55131,2.366692,0
-6.621508,4.7028627,1
-7.1691856,-4.57674,2
1.3086593,20.72956,3
2.4109337,-28.075735,2
-33.687794,11.632086,1
24.77613,-15.303645,0
-21.747557,35.500683,3
15.506059,-28.21354,2
-14.132,-13.191089,2
9.902672,23.835648,3
22.278553,13.366167,3
-73.48486,-16.479465,4
36.47664,-4.1352825,0
-8.703051,15.43101,3
-48.69833,-1.7138345,4
-35.931664,-17.676748,1
37.802708,10.530707,0
-22.665018,-17.50554,1
62.861416,-11.010417,0
-50.264954,7.9942875,1
-68.89213,-9.508988,4
-51.391716,-0.3260271,1
-5.1585474,-26.899914,1
-5.3353615,-32.748413,2
-53.195683,24.873827,4
-9.558839,-28.870232,1
-24.093357,-16.837854,1
12.247313,-22.695772,2
36.063763,-14.863169,0
39.40708,-27.289555,0
-68.52674,-2.5858588,4
-4.4463468,-19.568092,2
20.589596,1.4216076,2
-70.696815,-3.7977695,4
-40.36864,-2.2701461,1
37.770058,14.428642,0
-41.14417,1.0291514,1
-10.664449,-24.976595,2
-4.861087,-8.626946,2
31.89255,10.234748,2
33.098503,9.561357,2
-36.42952,9.005472,1
-43.124447,22.101368,1
-5.6326942,16.177988,3
5.836453,17.309437,3
-44.16642,-10.3008375,1
14.465544,44.504787,2
-27.610497,-26.779413,1
-12.875647,-21.577564,1
64.95805,6.3344917,0
-15.751884,41.714104,3
-55.2677,13.620871,4
-71.08823,-11.8268585,4
-44.574306,8.70536,1
9.211628,47.293682,3
24.326168,12.156106,3
-16.99511,-7.4954824,1
-12.303024,20.209736,3
34.34788,10.435251,2
-44.22082,-7.4953523,4
-18.800488,-8.506476,1
38.356262,15.604058,0
-62.04166,0.7667067,4
28.345573,0.117567465,2
-15.7939825,-3.2318764,3
-26.286385,6.755932,1
7.672282,-17.41779,2
-54.87092,9.944199,4
-74.901024,-7.597599,4
-69.90838,-11.144323,4
30.57297,2.3620055,0
55.25623,-17.539932,0
-14.851619,-4.892885,3
-36.40466,1.5735787,1
49.49066,-14.328218,3
36.538807,-24.62856,2
-28.383036,-10.797305,1
14.291025,-34.07721,2
0.2255477,-8.268649,2
-52.95138,24.82589,4
24.742414,1.6735324,3
-64.92089,1.0411988,4
-19.522026,18.557213,3
-71.28557,-15.517842,4
-42.19786,-26.263319,1
-74.37476,-7.861889,4
26.846367,-7.1156034,2
11.018067,-32.890728,2
-1.5573899,-7.945315,2
67.71038,14.161147,0
-72.7465,-9.589107,4
-21.802977,-4.7429686,1
-67.844734,-0.5426916,4
-16.051083,5.444942,1
9.7507105,7.5414486,2
-42.715965,3.7525556,1
59.84401,7.8805647,0
-30.115822,19.110357,1
42.91102,11.430289,0
-1.4070762,-7.2686963,2
-2.926868,-22.868216,1
-18.272139,-9.9586315,1
-41.450993,-24.793865,1
-52.93543,-9.562224,4
-73.91701,-16.008076,4
-67.92257,-6.4112005,4
-69.292725,-2.424758,4
22.710878,-28.202982,2
-9.932268,-2.2615252,1
68.5945,9.824318,0
-66.85273,0.40023005,4
-45.00047,-19.476713,4
-29.349327,-2.9396536,1
-54.40383,7.253261,4
4.227379,-29.386993,2
-61.72525,7.4947357,4
-12.302878,8.569018,2
-51.848923,1.2757343,1
37.779583,1.9395373,0
-17.002237,-7.5315456,1
-7.4389653,7.518695,1
62.753757,16.18258,0
-60.457645,2.5786383,4
-32.160473,-12.080915,1
-43.82209,6.339662,1
-63.290928,-4.320259,4
26.336296,-11.014554,2
32.029533,-1.1065056,0
21.602327,-12.57593,2
-52.98012,-5.1585655,4
0.92278594,30.494576,3
-48.8923,-8.698779,1
56.96994,-4.5282288,0
50.269188,-1.9710369,0
-52.909084,25.872402,4
70.14232,18.893429,0
-36.481365,9.106379,1
-18.511927,-20.363937,1
-54.774326,-2.9405758,4
24.105656,2.1202419,3
-23.207397,0.7332939,1
37.316757,13.812813,0
-52.532036,2.2805672,4
-68.29796,-3.180849,4
-23.218746,9.787645,1
-10.976767,-15.660915,2
20.360527,27.403645,3
6.363856,-30.151175,2
18.625793,1.2667183,3
35.349567,8.549875,0
22.953207,7.2247553,2
34.30717,-27.175444,0
-2.2142537,4.9238586,2
63.921684,17.433878,0
-35.602013,-8.442982,1
-12.437342,31.30005,3
67.121704,2.8628604,0
-17.542303,17.662973,1
-64.38774,3.635149,4
-53.006794,-0.6031088,4
-5.9785166,-21.649569,2
-14.3909,-39.930534,2
44.280865,6.1041875,0
-3.7802432,-8.443304,2
-29.52729,-13.08249,1
-50.353855,-4.574264,4
-11.5686035,-17.94761,2
17.477938,18.796637,3
-15.874466,-22.258383,1
6.137544,-36.515278,2
-59.12022,-7.520398,4
-40.72009,1.1587379,1
5.8348675,-26.168528,2
13.68664,8.121662,3
-54.62539,-2.692239,4
-68.07866,1.377995,4
37.055874,-22.313797,0
3.4420872,-11.669554,3
-73.79814,-15.8811455,4
33.225246,5.7963986,0
20.132349,-11.655165,2
-46.79311,-8.131663,1
-57.723473,2.8514805,4
-19.86667,-15.006572,1
-25.620438,-28.591415,2
-8.369053,-18.2087,2
53.478283,-2.1691601,0
68.39076,-20.347803,0
60.70514,1.6765256,0
-19.395462,-5.537736,1
51.848843,15.891513,0
-22.10051,-19.920528,2
63.191723,-0.08616517,0
3.5954,-3.5889764,3
-65.6042,12.54378,4
53.264317,-8.642951,3
52.324932,14.691345,0
17.490072,6.241072,3
18.872324,6.153517,2
-53.525093,20.10077,4
-25.588854,26.102306,1
-60.947693,11.677937,4
64.30841,13.123969,0
-15.832386,-14.997783,2
6.0496573,38.412746,3
40.380833,-38.327236,3
30.805166,31.314514,3
6.3321385,29.746946,3
75.269714,-5.750454,0
53.92328,28.258581,0
69.31846,-8.364031,0
60.364407,0.3689498,0
68.39216,-20.347786,0
59.812347,-21.519602,0
-28.817982,5.844542,1
-19.72101,-19.205963,1
15.167346,-23.972578,2
42.458977,26.230362,0
-8.938801,10.867995,3
56.346172,1.6685514,0
-26.657232,-37.975887,2
24.362566,35.428055,3
34.21885,-4.6906943,0
16.14852,39.544395,3
-11.028079,45.378563,1
-12.850054,15.156145,3
42.08991,30.78396,0
-29.423143,29.682503,1
-4.858429,48.87128,3
10.375466,-24.826101,2
8.002936,-1.7881222,2
-7.0614595,26.297102,3
-23.856565,-26.220877,2
42.973648,-14.466959,3
66.23422,-5.616942,0
-12.86649,-2.1786513,1
-11.0280285,45.378654,1
-3.8144956,24.691414,3
60.890686,-23.3364,0
34.431095,-38.919567,3
56.444824,12.911342,0
-61.312717,15.069553,4
-31.945957,33.465042,3
-16.919558,47.74242,2
-64.792145,4.2440104,4
25.751402,32.13343,2
58.242416,-16.622452,0
69.316505,-8.366036,0
18.51861,11.666011,2
42.370052,-32.41523,3
55.243767,-6.752045,3
37.587402,-7.8205676,3
53.005535,-6.840538,3
34.96866,31.056273,0
4.904174,-5.4279885,3
28.49797,33.767,2
65.981674,-27.05569,0
-32.75781,6.8599524,1
-16.25188,12.146965,3
-31.725853,12.056908,1
26.859997,19.909742,3
35.896935,-8.307143,0
44.54221,1.2785897,0
11.204203,7.393333,3
40.782486,-11.623124,0
60.37935,11.698133,0
24.643372,4.68035,3
-62.331314,15.890067,4
59.248936,-11.703118,3
54.81293,-11.320612,0
28.689941,-12.349588,0
38.21479,31.632242,2
22.027998,32.250404,2
8.919131,21.557446,3
-65.38756,12.70381,4
-64.60035,2.4052145,4
10.083734,-13.690405,3
46.700146,-26.578695,0
23.890842,1.5321467,3
-35.39284,4.231078,1
27.319065,43.097824,2
-49.13023,13.037458,4
0.03554297,33.851482,3
32.941277,-11.707041,0
3.8715284,24.941471,3
13.638884,36.419865,3
17.204,-0.5561525,3
10.065767,9.543527,3
11.74795,-12.232311,2
15.7950945,6.3887825,2
47.31305,12.57354,0
-3.6990666,9.678702,3
-63.161556,15.204979,4
49.97299,-5.4394913,3
-0.37952647,44.366302,3
49.824738,-6.969586,0
-27.858372,8.534016,1
21.919706,-2.1504545,2
23.763777,25.430006,3
37.465267,7.3709803,0
59.62622,-26.84747,0
13.035407,7.0219436,3
-37.778038,22.526707,1
-15.871083,24.918015,1
51.733177,-29.769053,3
-4.195747,17.38958,3
4.398519,24.50886,3
63.225822,-7.5395727,0
46.344494,-14.220727,3
45.930904,-18.2648,3
5.65859,27.12912,3
7.2957153,-1.5365483,2
-62.379803,15.65546,4
3.5927162,-6.4861,3
61.864594,-17.643404,0
21.897402,8.610717,3
57.534046,-1.7568268,0
28.727684,8.975518,2
56.09727,-16.37033,0
53.344845,4.955389,0
17.16171,15.771438,2
16.473654,-5.843052,2
29.51775,-10.358566,3
6.9115157,-21.025417,2
13.045793,18.304968,3
25.812977,4.259203,3
7.2430696,19.148079,3
12.930935,1.6021104,3
53.39948,4.9260583,0
64.13714,14.850816,0
-24.18652,-28.56586,1
40.5511,-0.74302715,0
-46.00484,16.816095,1
51.32106,-7.78465,3
53.67706,-13.373686,0
33.914394,-9.39103,3
53.1091,19.194042,0
57.76047,-7.1789374,0
-0.09289188,20.926159,3
21.144941,8.875154,2
28.594538,-4.138858,0
66.35189,-15.99921,0
21.442427,14.551493,3
44.35778,6.6274843,0
49.232067,-8.395784,3
52.855305,1.2439947,0
56.528793,1.6178533,0
-11.294654,0.28520226,1
24.682285,5.647143,3
54.966133,-9.016176,3
10.45241,18.467386,3
51.486507,22.009666,0
43.54322,-28.697647,3
